Model ID,TXD Name,Texture Name,URL
4192,cityhall_tr_lan,concretemanky,https://gtxd.net/images/gtasa_textures/cityhall_tr_lan.concretemanky.png
4192,cityhall_tr_lan,crackedgroundb,https://gtxd.net/images/gtasa_textures/cityhall_tr_lan.crackedgroundb.png
4192,cityhall_tr_lan,foliage256,https://gtxd.net/images/gtasa_textures/cityhall_tr_lan.foliage256.png
4192,cityhall_tr_lan,mc_flags1,https://gtxd.net/images/gtasa_textures/cityhall_tr_lan.mc_flags1.png
4192,cityhall_tr_lan,planta256,https://gtxd.net/images/gtasa_textures/cityhall_tr_lan.planta256.png
4192,cityhall_tr_lan,roucghstonebrtb,https://gtxd.net/images/gtasa_textures/cityhall_tr_lan.roucghstonebrtb.png
4192,cityhall_tr_lan,sl_griddyfence_sml,https://gtxd.net/images/gtasa_textures/cityhall_tr_lan.sl_griddyfence_sml.png
4192,cityhall_tr_lan,sm_Agave_1,https://gtxd.net/images/gtasa_textures/cityhall_tr_lan.sm_Agave_1.png
4192,cityhall_tr_lan,starflower2,https://gtxd.net/images/gtasa_textures/cityhall_tr_lan.starflower2.png
4192,cityhall_tr_lan,starflower4,https://gtxd.net/images/gtasa_textures/cityhall_tr_lan.starflower4.png
4188,civic01_lan,BLOCK2,https://gtxd.net/images/gtasa_textures/civic01_lan.BLOCK2.png
4188,civic01_lan,Grass_128HV,https://gtxd.net/images/gtasa_textures/civic01_lan.Grass_128HV.png
4188,civic01_lan,airportwall_256128,https://gtxd.net/images/gtasa_textures/civic01_lan.airportwall_256128.png
4188,civic01_lan,bonavenlif_LAn,https://gtxd.net/images/gtasa_textures/civic01_lan.bonavenlif_LAn.png
4188,civic01_lan,brickgrey,https://gtxd.net/images/gtasa_textures/civic01_lan.brickgrey.png
4188,civic01_lan,concretemanky,https://gtxd.net/images/gtasa_textures/civic01_lan.concretemanky.png
4188,civic01_lan,nt_bonav1,https://gtxd.net/images/gtasa_textures/civic01_lan.nt_bonav1.png
4188,civic01_lan,nt_bonav1_refl,https://gtxd.net/images/gtasa_textures/civic01_lan.nt_bonav1_refl.png
4188,civic01_lan,parking1plain,https://gtxd.net/images/gtasa_textures/civic01_lan.parking1plain.png
4188,civic01_lan,planta256,https://gtxd.net/images/gtasa_textures/civic01_lan.planta256.png
4188,civic01_lan,sl_LAbedingsoil,https://gtxd.net/images/gtasa_textures/civic01_lan.sl_LAbedingsoil.png
4188,civic01_lan,sl_concretewall1,https://gtxd.net/images/gtasa_textures/civic01_lan.sl_concretewall1.png
4188,civic01_lan,sl_dwntwndr1,https://gtxd.net/images/gtasa_textures/civic01_lan.sl_dwntwndr1.png
4188,civic01_lan,sl_dwntwnshpfrnt1,https://gtxd.net/images/gtasa_textures/civic01_lan.sl_dwntwnshpfrnt1.png
4188,civic01_lan,sl_flagstone1,https://gtxd.net/images/gtasa_textures/civic01_lan.sl_flagstone1.png
4188,civic01_lan,sl_laexporail,https://gtxd.net/images/gtasa_textures/civic01_lan.sl_laexporail.png
4188,civic01_lan,sl_laglasswall1,https://gtxd.net/images/gtasa_textures/civic01_lan.sl_laglasswall1.png
4188,civic01_lan,sl_laglasswall2,https://gtxd.net/images/gtasa_textures/civic01_lan.sl_laglasswall2.png
4188,civic01_lan,sl_laoffblok2wall1,https://gtxd.net/images/gtasa_textures/civic01_lan.sl_laoffblok2wall1.png
4188,civic01_lan,sm_Agave_1,https://gtxd.net/images/gtasa_textures/civic01_lan.sm_Agave_1.png
4188,civic01_lan,stormdrain3_nt,https://gtxd.net/images/gtasa_textures/civic01_lan.stormdrain3_nt.png
4188,civic01_lan,stormdrain5_nt,https://gtxd.net/images/gtasa_textures/civic01_lan.stormdrain5_nt.png
4188,civic01_lan,tarmacplain_bank,https://gtxd.net/images/gtasa_textures/civic01_lan.tarmacplain_bank.png
4188,civic01_lan,ws_whitewall2_bottom,https://gtxd.net/images/gtasa_textures/civic01_lan.ws_whitewall2_bottom.png
4184,civic02_lan,foliage256,https://gtxd.net/images/gtasa_textures/civic02_lan.foliage256.png
4184,civic02_lan,gymshop1_LAe,https://gtxd.net/images/gtasa_textures/civic02_lan.gymshop1_LAe.png
4184,civic02_lan,kb_balcony_ferns,https://gtxd.net/images/gtasa_textures/civic02_lan.kb_balcony_ferns.png
4184,civic02_lan,planta256,https://gtxd.net/images/gtasa_textures/civic02_lan.planta256.png
4184,civic02_lan,sm_Agave_1,https://gtxd.net/images/gtasa_textures/civic02_lan.sm_Agave_1.png
14675,civic02cj,ab_hosWallUpr,https://gtxd.net/images/gtasa_textures/civic02cj.ab_hosWallUpr.png
14675,civic02cj,fire_esc_fence,https://gtxd.net/images/gtasa_textures/civic02cj.fire_esc_fence.png
14675,civic02cj,hotcarp01_LA,https://gtxd.net/images/gtasa_textures/civic02cj.hotcarp01_LA.png
14675,civic02cj,hotelarch1_LAn,https://gtxd.net/images/gtasa_textures/civic02cj.hotelarch1_LAn.png
14675,civic02cj,kb_balcony_ferns,https://gtxd.net/images/gtasa_textures/civic02cj.kb_balcony_ferns.png
14675,civic02cj,liftdoorsac256,https://gtxd.net/images/gtasa_textures/civic02cj.liftdoorsac256.png
14675,civic02cj,mirrwind4_LAn,https://gtxd.net/images/gtasa_textures/civic02cj.mirrwind4_LAn.png
14675,civic02cj,planta256,https://gtxd.net/images/gtasa_textures/civic02cj.planta256.png
14675,civic02cj,sl_LAbedingsoil,https://gtxd.net/images/gtasa_textures/civic02cj.sl_LAbedingsoil.png
14675,civic02cj,sl_hoteldr1,https://gtxd.net/images/gtasa_textures/civic02cj.sl_hoteldr1.png
14675,civic02cj,sl_hotelwall1,https://gtxd.net/images/gtasa_textures/civic02cj.sl_hotelwall1.png
14675,civic02cj,sl_hotelwallplain1,https://gtxd.net/images/gtasa_textures/civic02cj.sl_hotelwallplain1.png
14675,civic02cj,sm_Agave_1,https://gtxd.net/images/gtasa_textures/civic02cj.sm_Agave_1.png
4178,civic03_lan,LAroad_offroad1,https://gtxd.net/images/gtasa_textures/civic03_lan.LAroad_offroad1.png
4178,civic03_lan,bailbonds1_LAn,https://gtxd.net/images/gtasa_textures/civic03_lan.bailbonds1_LAn.png
4178,civic03_lan,bailbonds2_LAn,https://gtxd.net/images/gtasa_textures/civic03_lan.bailbonds2_LAn.png
4178,civic03_lan,bevdoor01_law,https://gtxd.net/images/gtasa_textures/civic03_lan.bevdoor01_law.png
4178,civic03_lan,concretenewb256,https://gtxd.net/images/gtasa_textures/civic03_lan.concretenewb256.png
4178,civic03_lan,crossing_law,https://gtxd.net/images/gtasa_textures/civic03_lan.crossing_law.png
4178,civic03_lan,dirt64b2,https://gtxd.net/images/gtasa_textures/civic03_lan.dirt64b2.png
4178,civic03_lan,downtshop2_LAn,https://gtxd.net/images/gtasa_textures/civic03_lan.downtshop2_LAn.png
4178,civic03_lan,downtshop5_LAn,https://gtxd.net/images/gtasa_textures/civic03_lan.downtshop5_LAn.png
4178,civic03_lan,downtshop6_LAn,https://gtxd.net/images/gtasa_textures/civic03_lan.downtshop6_LAn.png
4178,civic03_lan,downtshop7_LAn,https://gtxd.net/images/gtasa_textures/civic03_lan.downtshop7_LAn.png
4178,civic03_lan,downtsign2_LA,https://gtxd.net/images/gtasa_textures/civic03_lan.downtsign2_LA.png
4178,civic03_lan,downtsign8_LA,https://gtxd.net/images/gtasa_textures/civic03_lan.downtsign8_LA.png
4178,civic03_lan,downtwin2,https://gtxd.net/images/gtasa_textures/civic03_lan.downtwin2.png
4178,civic03_lan,downtwin2b,https://gtxd.net/images/gtasa_textures/civic03_lan.downtwin2b.png
4178,civic03_lan,downtwin6,https://gtxd.net/images/gtasa_textures/civic03_lan.downtwin6.png
4178,civic03_lan,downtwin10,https://gtxd.net/images/gtasa_textures/civic03_lan.downtwin10.png
4178,civic03_lan,downtwin11,https://gtxd.net/images/gtasa_textures/civic03_lan.downtwin11.png
4178,civic03_lan,dt_road,https://gtxd.net/images/gtasa_textures/civic03_lan.dt_road.png
4178,civic03_lan,gymshop1_LAe,https://gtxd.net/images/gtasa_textures/civic03_lan.gymshop1_LAe.png
4178,civic03_lan,gymshop2_LAe,https://gtxd.net/images/gtasa_textures/civic03_lan.gymshop2_LAe.png
4178,civic03_lan,parking2plain,https://gtxd.net/images/gtasa_textures/civic03_lan.parking2plain.png
4178,civic03_lan,pediments1,https://gtxd.net/images/gtasa_textures/civic03_lan.pediments1.png
4178,civic03_lan,sidelatino1_LAe,https://gtxd.net/images/gtasa_textures/civic03_lan.sidelatino1_LAe.png
4178,civic03_lan,sl_shopshttr1,https://gtxd.net/images/gtasa_textures/civic03_lan.sl_shopshttr1.png
4178,civic03_lan,twintWall2_LAn,https://gtxd.net/images/gtasa_textures/civic03_lan.twintWall2_LAn.png
4178,civic03_lan,ws_rooftarmac1,https://gtxd.net/images/gtasa_textures/civic03_lan.ws_rooftarmac1.png
4178,civic03_lan,ws_rottenwall,https://gtxd.net/images/gtasa_textures/civic03_lan.ws_rottenwall.png
4178,civic03_lan,ws_whitewall2_bottom,https://gtxd.net/images/gtasa_textures/civic03_lan.ws_whitewall2_bottom.png
19796,civic04_lan,Upt_Fence_Mesh,https://gtxd.net/images/gtasa_textures/civic04_lan.Upt_Fence_Mesh.png
19796,civic04_lan,alleydoor6,https://gtxd.net/images/gtasa_textures/civic04_lan.alleydoor6.png
19796,civic04_lan,concretenewb256,https://gtxd.net/images/gtasa_textures/civic04_lan.concretenewb256.png
19796,civic04_lan,downtshop7_LAn,https://gtxd.net/images/gtasa_textures/civic04_lan.downtshop7_LAn.png
19796,civic04_lan,forestfloor3,https://gtxd.net/images/gtasa_textures/civic04_lan.forestfloor3.png
19796,civic04_lan,forumstand1_LAe,https://gtxd.net/images/gtasa_textures/civic04_lan.forumstand1_LAe.png
19796,civic04_lan,grassdry_128HV,https://gtxd.net/images/gtasa_textures/civic04_lan.grassdry_128HV.png
19796,civic04_lan,hosdoor01_law,https://gtxd.net/images/gtasa_textures/civic04_lan.hosdoor01_law.png
19796,civic04_lan,officblokA2_LAn,https://gtxd.net/images/gtasa_textures/civic04_lan.officblokA2_LAn.png
19796,civic04_lan,plaintarmac1,https://gtxd.net/images/gtasa_textures/civic04_lan.plaintarmac1.png
19796,civic04_lan,rufwaldock1,https://gtxd.net/images/gtasa_textures/civic04_lan.rufwaldock1.png
19796,civic04_lan,sl_crthoosedg1,https://gtxd.net/images/gtasa_textures/civic04_lan.sl_crthoosedg1.png
19796,civic04_lan,sl_crthooswall1,https://gtxd.net/images/gtasa_textures/civic04_lan.sl_crthooswall1.png
19796,civic04_lan,sl_crthooswall2,https://gtxd.net/images/gtasa_textures/civic04_lan.sl_crthooswall2.png
19796,civic04_lan,sl_dtwn1win1,https://gtxd.net/images/gtasa_textures/civic04_lan.sl_dtwn1win1.png
19796,civic04_lan,sl_dtwn1win2,https://gtxd.net/images/gtasa_textures/civic04_lan.sl_dtwn1win2.png
19796,civic04_lan,sl_dwntwndr1,https://gtxd.net/images/gtasa_textures/civic04_lan.sl_dwntwndr1.png
19796,civic04_lan,sl_prisongate1,https://gtxd.net/images/gtasa_textures/civic04_lan.sl_prisongate1.png
19796,civic04_lan,snpdwargrn1,https://gtxd.net/images/gtasa_textures/civic04_lan.snpdwargrn1.png
19796,civic04_lan,twintWall1_LAn,https://gtxd.net/images/gtasa_textures/civic04_lan.twintWall1_LAn.png
19796,civic04_lan,twintWall2_LAn,https://gtxd.net/images/gtasa_textures/civic04_lan.twintWall2_LAn.png
19796,civic04_lan,twintWin1_LAn,https://gtxd.net/images/gtasa_textures/civic04_lan.twintWin1_LAn.png
19796,civic04_lan,twintWin2_LAn,https://gtxd.net/images/gtasa_textures/civic04_lan.twintWin2_LAn.png
19796,civic04_lan,twintconc_LAn,https://gtxd.net/images/gtasa_textures/civic04_lan.twintconc_LAn.png
19796,civic04_lan,ws_rooftarmac1,https://gtxd.net/images/gtasa_textures/civic04_lan.ws_rooftarmac1.png
4123,civic06_lan,Bow_Loadingbay_Door,https://gtxd.net/images/gtasa_textures/civic06_lan.Bow_Loadingbay_Door.png
4123,civic06_lan,Bow_Warehousewall,https://gtxd.net/images/gtasa_textures/civic06_lan.Bow_Warehousewall.png
4123,civic06_lan,Bow_stained_wall,https://gtxd.net/images/gtasa_textures/civic06_lan.Bow_stained_wall.png
4123,civic06_lan,LAcityhwal2,https://gtxd.net/images/gtasa_textures/civic06_lan.LAcityhwal2.png
4123,civic06_lan,awningsides1,https://gtxd.net/images/gtasa_textures/civic06_lan.awningsides1.png
4123,civic06_lan,casinobulb2_128,https://gtxd.net/images/gtasa_textures/civic06_lan.casinobulb2_128.png
4123,civic06_lan,discware1_LAe2,https://gtxd.net/images/gtasa_textures/civic06_lan.discware1_LAe2.png
4123,civic06_lan,downtshop2_LAn,https://gtxd.net/images/gtasa_textures/civic06_lan.downtshop2_LAn.png
4123,civic06_lan,downtshop4_LAn,https://gtxd.net/images/gtasa_textures/civic06_lan.downtshop4_LAn.png
4123,civic06_lan,downtshop5_LAn,https://gtxd.net/images/gtasa_textures/civic06_lan.downtshop5_LAn.png
4123,civic06_lan,downtsign1_LA,https://gtxd.net/images/gtasa_textures/civic06_lan.downtsign1_LA.png
4123,civic06_lan,downtsign2_LA,https://gtxd.net/images/gtasa_textures/civic06_lan.downtsign2_LA.png
4123,civic06_lan,downtsign3_LA,https://gtxd.net/images/gtasa_textures/civic06_lan.downtsign3_LA.png
4123,civic06_lan,downtsign4_LA,https://gtxd.net/images/gtasa_textures/civic06_lan.downtsign4_LA.png
4123,civic06_lan,downtsign5_LA,https://gtxd.net/images/gtasa_textures/civic06_lan.downtsign5_LA.png
4123,civic06_lan,downtsign6_LA,https://gtxd.net/images/gtasa_textures/civic06_lan.downtsign6_LA.png
4123,civic06_lan,downtsign7_LA,https://gtxd.net/images/gtasa_textures/civic06_lan.downtsign7_LA.png
4123,civic06_lan,downtwin1,https://gtxd.net/images/gtasa_textures/civic06_lan.downtwin1.png
4123,civic06_lan,downtwin2,https://gtxd.net/images/gtasa_textures/civic06_lan.downtwin2.png
4123,civic06_lan,downtwin3,https://gtxd.net/images/gtasa_textures/civic06_lan.downtwin3.png
4123,civic06_lan,downtwin4,https://gtxd.net/images/gtasa_textures/civic06_lan.downtwin4.png
4123,civic06_lan,downtwin5,https://gtxd.net/images/gtasa_textures/civic06_lan.downtwin5.png
4123,civic06_lan,downtwin6,https://gtxd.net/images/gtasa_textures/civic06_lan.downtwin6.png
4123,civic06_lan,downtwin6det,https://gtxd.net/images/gtasa_textures/civic06_lan.downtwin6det.png
4123,civic06_lan,downtwin7,https://gtxd.net/images/gtasa_textures/civic06_lan.downtwin7.png
4123,civic06_lan,downtwin8,https://gtxd.net/images/gtasa_textures/civic06_lan.downtwin8.png
4123,civic06_lan,downtwin9,https://gtxd.net/images/gtasa_textures/civic06_lan.downtwin9.png
4123,civic06_lan,greyground256,https://gtxd.net/images/gtasa_textures/civic06_lan.greyground256.png
4123,civic06_lan,gymshop1_LAe,https://gtxd.net/images/gtasa_textures/civic06_lan.gymshop1_LAe.png
4123,civic06_lan,pediments1,https://gtxd.net/images/gtasa_textures/civic06_lan.pediments1.png
4123,civic06_lan,pediments2,https://gtxd.net/images/gtasa_textures/civic06_lan.pediments2.png
4123,civic06_lan,shopawning1_LAn,https://gtxd.net/images/gtasa_textures/civic06_lan.shopawning1_LAn.png
4123,civic06_lan,stormdrain3_nt,https://gtxd.net/images/gtasa_textures/civic06_lan.stormdrain3_nt.png
4123,civic06_lan,tarmacplain_bank,https://gtxd.net/images/gtasa_textures/civic06_lan.tarmacplain_bank.png
4123,civic06_lan,tradecentre1,https://gtxd.net/images/gtasa_textures/civic06_lan.tradecentre1.png
4123,civic06_lan,ws_rooftarmac1,https://gtxd.net/images/gtasa_textures/civic06_lan.ws_rooftarmac1.png
4123,civic06_lan,ws_rottenwall,https://gtxd.net/images/gtasa_textures/civic06_lan.ws_rottenwall.png
4048,civic07_lan,Bow_sub_wallshine,https://gtxd.net/images/gtasa_textures/civic07_lan.Bow_sub_wallshine.png
4048,civic07_lan,Grass_128HV,https://gtxd.net/images/gtasa_textures/civic07_lan.Grass_128HV.png
4048,civic07_lan,alleydoor6,https://gtxd.net/images/gtasa_textures/civic07_lan.alleydoor6.png
4048,civic07_lan,badmarb1_LAn,https://gtxd.net/images/gtasa_textures/civic07_lan.badmarb1_LAn.png
4048,civic07_lan,cityhallroof,https://gtxd.net/images/gtasa_textures/civic07_lan.cityhallroof.png
4048,civic07_lan,citywin1,https://gtxd.net/images/gtasa_textures/civic07_lan.citywin1.png
4048,civic07_lan,column1_LAn,https://gtxd.net/images/gtasa_textures/civic07_lan.column1_LAn.png
4048,civic07_lan,concretemanky,https://gtxd.net/images/gtasa_textures/civic07_lan.concretemanky.png
4048,civic07_lan,downtshop8_LAn,https://gtxd.net/images/gtasa_textures/civic07_lan.downtshop8_LAn.png
4048,civic07_lan,downtshop9_LAn,https://gtxd.net/images/gtasa_textures/civic07_lan.downtshop9_LAn.png
4048,civic07_lan,downtshop10_LAn,https://gtxd.net/images/gtasa_textures/civic07_lan.downtshop10_LAn.png
4048,civic07_lan,downtsign9_LA,https://gtxd.net/images/gtasa_textures/civic07_lan.downtsign9_LA.png
4048,civic07_lan,downtsign10_LA,https://gtxd.net/images/gtasa_textures/civic07_lan.downtsign10_LA.png
4048,civic07_lan,downtsign11_LA,https://gtxd.net/images/gtasa_textures/civic07_lan.downtsign11_LA.png
4048,civic07_lan,downtwin1,https://gtxd.net/images/gtasa_textures/civic07_lan.downtwin1.png
4048,civic07_lan,downtwin2,https://gtxd.net/images/gtasa_textures/civic07_lan.downtwin2.png
4048,civic07_lan,downtwin7,https://gtxd.net/images/gtasa_textures/civic07_lan.downtwin7.png
4048,civic07_lan,downtwin9,https://gtxd.net/images/gtasa_textures/civic07_lan.downtwin9.png
4048,civic07_lan,downtwin9det,https://gtxd.net/images/gtasa_textures/civic07_lan.downtwin9det.png
4048,civic07_lan,downtwin12,https://gtxd.net/images/gtasa_textures/civic07_lan.downtwin12.png
4048,civic07_lan,downtwin14,https://gtxd.net/images/gtasa_textures/civic07_lan.downtwin14.png
4048,civic07_lan,downtwin14det,https://gtxd.net/images/gtasa_textures/civic07_lan.downtwin14det.png
4048,civic07_lan,downtwin15,https://gtxd.net/images/gtasa_textures/civic07_lan.downtwin15.png
4048,civic07_lan,downtwin16,https://gtxd.net/images/gtasa_textures/civic07_lan.downtwin16.png
4048,civic07_lan,gymshop1_LAe,https://gtxd.net/images/gtasa_textures/civic07_lan.gymshop1_LAe.png
4048,civic07_lan,hollywin02_LAw,https://gtxd.net/images/gtasa_textures/civic07_lan.hollywin02_LAw.png
4048,civic07_lan,newall5-2,https://gtxd.net/images/gtasa_textures/civic07_lan.newall5-2.png
4048,civic07_lan,odddoor1_LAn,https://gtxd.net/images/gtasa_textures/civic07_lan.odddoor1_LAn.png
4048,civic07_lan,oldbrwall1_LA,https://gtxd.net/images/gtasa_textures/civic07_lan.oldbrwall1_LA.png
4048,civic07_lan,oldbrwall2_LA,https://gtxd.net/images/gtasa_textures/civic07_lan.oldbrwall2_LA.png
4048,civic07_lan,pediments1,https://gtxd.net/images/gtasa_textures/civic07_lan.pediments1.png
4048,civic07_lan,pediments2,https://gtxd.net/images/gtasa_textures/civic07_lan.pediments2.png
4048,civic07_lan,restrauntfront1_256,https://gtxd.net/images/gtasa_textures/civic07_lan.restrauntfront1_256.png
4048,civic07_lan,sf_chinashop2,https://gtxd.net/images/gtasa_textures/civic07_lan.sf_chinashop2.png
4048,civic07_lan,sf_windos_10,https://gtxd.net/images/gtasa_textures/civic07_lan.sf_windos_10.png
4048,civic07_lan,sl_dwntwncanpy1,https://gtxd.net/images/gtasa_textures/civic07_lan.sl_dwntwncanpy1.png
4048,civic07_lan,sl_rotnbrik,https://gtxd.net/images/gtasa_textures/civic07_lan.sl_rotnbrik.png
4584,civic1_lan2,Bow_Abattoir_Conc2,https://gtxd.net/images/gtasa_textures/civic1_lan2.Bow_Abattoir_Conc2.png
4584,civic1_lan2,pier69_roof1,https://gtxd.net/images/gtasa_textures/civic1_lan2.pier69_roof1.png
4584,civic1_lan2,posh_eagle1_sfe,https://gtxd.net/images/gtasa_textures/civic1_lan2.posh_eagle1_sfe.png
4584,civic1_lan2,posh_eagle2_sfe,https://gtxd.net/images/gtasa_textures/civic1_lan2.posh_eagle2_sfe.png
4584,civic1_lan2,posh_eagle3_sfe,https://gtxd.net/images/gtasa_textures/civic1_lan2.posh_eagle3_sfe.png
4584,civic1_lan2,posh_eagle4_sfe,https://gtxd.net/images/gtasa_textures/civic1_lan2.posh_eagle4_sfe.png
4584,civic1_lan2,posh_eagle10_sfe,https://gtxd.net/images/gtasa_textures/civic1_lan2.posh_eagle10_sfe.png
4584,civic1_lan2,posh_eagle11_sfe,https://gtxd.net/images/gtasa_textures/civic1_lan2.posh_eagle11_sfe.png
4584,civic1_lan2,posh_eagle12_sfe,https://gtxd.net/images/gtasa_textures/civic1_lan2.posh_eagle12_sfe.png
4584,civic1_lan2,posh_eagle13_sfe,https://gtxd.net/images/gtasa_textures/civic1_lan2.posh_eagle13_sfe.png
4584,civic1_lan2,posh_eagle14_sfe,https://gtxd.net/images/gtasa_textures/civic1_lan2.posh_eagle14_sfe.png
4584,civic1_lan2,sl_LAbedingsoil,https://gtxd.net/images/gtasa_textures/civic1_lan2.sl_LAbedingsoil.png
4584,civic1_lan2,sl_plazatile01,https://gtxd.net/images/gtasa_textures/civic1_lan2.sl_plazatile01.png
4584,civic1_lan2,ws_sandstone1,https://gtxd.net/images/gtasa_textures/civic1_lan2.ws_sandstone1.png
3972,cj_airprt,CJ_AIR_1,https://gtxd.net/images/gtasa_textures/cj_airprt.CJ_AIR_1.png
3972,cj_airprt,CJ_BLACK_RUB2,https://gtxd.net/images/gtasa_textures/cj_airprt.CJ_BLACK_RUB2.png
3972,cj_airprt,CJ_CHIP_M2,https://gtxd.net/images/gtasa_textures/cj_airprt.CJ_CHIP_M2.png
3972,cj_airprt,CJ_CHROME2,https://gtxd.net/images/gtasa_textures/cj_airprt.CJ_CHROME2.png
3972,cj_airprt,CJ_G_CHROME,https://gtxd.net/images/gtasa_textures/cj_airprt.CJ_G_CHROME.png
3972,cj_airprt,CJ_POLISHED,https://gtxd.net/images/gtasa_textures/cj_airprt.CJ_POLISHED.png
3972,cj_airprt,CJ_RUBBER,https://gtxd.net/images/gtasa_textures/cj_airprt.CJ_RUBBER.png
3972,cj_airprt,CJ_SHELF_WHITE,https://gtxd.net/images/gtasa_textures/cj_airprt.CJ_SHELF_WHITE.png
3972,cj_airprt,CJ_red_COUNTER,https://gtxd.net/images/gtasa_textures/cj_airprt.CJ_red_COUNTER.png
3972,cj_airprt,CJ_tubeside,https://gtxd.net/images/gtasa_textures/cj_airprt.CJ_tubeside.png
3972,cj_airprt,Road_blank256HV,https://gtxd.net/images/gtasa_textures/cj_airprt.Road_blank256HV.png
3972,cj_airprt,Slabs,https://gtxd.net/images/gtasa_textures/cj_airprt.Slabs.png
3972,cj_airprt,airportmetalwall256,https://gtxd.net/images/gtasa_textures/cj_airprt.airportmetalwall256.png
3972,cj_airprt,bigbrick,https://gtxd.net/images/gtasa_textures/cj_airprt.bigbrick.png
3972,cj_airprt,ceiling_256,https://gtxd.net/images/gtasa_textures/cj_airprt.ceiling_256.png
3972,cj_airprt,cj_TILL2,https://gtxd.net/images/gtasa_textures/cj_airprt.cj_TILL2.png
3972,cj_airprt,cj_chromepipe,https://gtxd.net/images/gtasa_textures/cj_airprt.cj_chromepipe.png
3972,cj_airprt,cj_juank_1,https://gtxd.net/images/gtasa_textures/cj_airprt.cj_juank_1.png
3972,cj_airprt,cj_sheetmetal2,https://gtxd.net/images/gtasa_textures/cj_airprt.cj_sheetmetal2.png
3972,cj_airprt,cj_white_wall2,https://gtxd.net/images/gtasa_textures/cj_airprt.cj_white_wall2.png
3972,cj_airprt,dts_elevator_carpet2,https://gtxd.net/images/gtasa_textures/cj_airprt.dts_elevator_carpet2.png
3972,cj_airprt,gun_ceiling3,https://gtxd.net/images/gtasa_textures/cj_airprt.gun_ceiling3.png
3972,cj_airprt,sw_door11,https://gtxd.net/images/gtasa_textures/cj_airprt.sw_door11.png
3972,cj_airprt,ws_stationfloor,https://gtxd.net/images/gtasa_textures/cj_airprt.ws_stationfloor.png
3969,cj_airprt2,CJ_AIR_1,https://gtxd.net/images/gtasa_textures/cj_airprt2.CJ_AIR_1.png
3969,cj_airprt2,CJ_POLISHED,https://gtxd.net/images/gtasa_textures/cj_airprt2.CJ_POLISHED.png
3969,cj_airprt2,CJ_RUBBER,https://gtxd.net/images/gtasa_textures/cj_airprt2.CJ_RUBBER.png
3969,cj_airprt2,CJ_SHELF_WHITE,https://gtxd.net/images/gtasa_textures/cj_airprt2.CJ_SHELF_WHITE.png
3969,cj_airprt2,CJ_tubeside,https://gtxd.net/images/gtasa_textures/cj_airprt2.CJ_tubeside.png
3973,cj_airprt3,CJ_AIRP_S_1,https://gtxd.net/images/gtasa_textures/cj_airprt3.CJ_AIRP_S_1.png
3973,cj_airprt3,CJ_AIRP_S_2,https://gtxd.net/images/gtasa_textures/cj_airprt3.CJ_AIRP_S_2.png
3973,cj_airprt3,CJ_BANDEDMETAL,https://gtxd.net/images/gtasa_textures/cj_airprt3.CJ_BANDEDMETAL.png
2359,cj_ammo,CJ_BULLETBOX1,https://gtxd.net/images/gtasa_textures/cj_ammo.CJ_BULLETBOX1.png
2359,cj_ammo,CJ_BULLETBRASS,https://gtxd.net/images/gtasa_textures/cj_ammo.CJ_BULLETBRASS.png
2359,cj_ammo,CJ_Black_metal,https://gtxd.net/images/gtasa_textures/cj_ammo.CJ_Black_metal.png
2359,cj_ammo,CJ_CANVAS2,https://gtxd.net/images/gtasa_textures/cj_ammo.CJ_CANVAS2.png
2359,cj_ammo,CJ_DarkWood,https://gtxd.net/images/gtasa_textures/cj_ammo.CJ_DarkWood.png
2359,cj_ammo,CJ_Deer1,https://gtxd.net/images/gtasa_textures/cj_ammo.CJ_Deer1.png
2359,cj_ammo,CJ_FRAME_Glass,https://gtxd.net/images/gtasa_textures/cj_ammo.CJ_FRAME_Glass.png
2359,cj_ammo,CJ_GENERATOR3,https://gtxd.net/images/gtasa_textures/cj_ammo.CJ_GENERATOR3.png
2359,cj_ammo,CJ_GREENMETAL,https://gtxd.net/images/gtasa_textures/cj_ammo.CJ_GREENMETAL.png
2359,cj_ammo,CJ_OIL_DRUM_L0,https://gtxd.net/images/gtasa_textures/cj_ammo.CJ_OIL_DRUM_L0.png
2359,cj_ammo,CJ_SHEET2,https://gtxd.net/images/gtasa_textures/cj_ammo.CJ_SHEET2.png
2359,cj_ammo,CJ_SHEET2HOLES,https://gtxd.net/images/gtasa_textures/cj_ammo.CJ_SHEET2HOLES.png
2359,cj_ammo,CJ_SLATEDWOOD,https://gtxd.net/images/gtasa_textures/cj_ammo.CJ_SLATEDWOOD.png
2359,cj_ammo,CJ_SLATEDWOOD2,https://gtxd.net/images/gtasa_textures/cj_ammo.CJ_SLATEDWOOD2.png
2359,cj_ammo,CJ_SPEAKER_c,https://gtxd.net/images/gtasa_textures/cj_ammo.CJ_SPEAKER_c.png
2359,cj_ammo,CJ_WHEEL1,https://gtxd.net/images/gtasa_textures/cj_ammo.CJ_WHEEL1.png
2359,cj_ammo,CJ_mantarget,https://gtxd.net/images/gtasa_textures/cj_ammo.CJ_mantarget.png
2359,cj_ammo,cj_pail,https://gtxd.net/images/gtasa_textures/cj_ammo.cj_pail.png
2359,cj_ammo,dirt64b,https://gtxd.net/images/gtasa_textures/cj_ammo.dirt64b.png
2359,cj_ammo,flametin,https://gtxd.net/images/gtasa_textures/cj_ammo.flametin.png
